Time,Type,Status
1.6514689817486339,4,1
0.9554519547583429,1,0
0.46200911338608375,2,0
0.32411244250062365,1,0
0.1707816718055266,2,1
4.040447385496016,3,1
0.5367245646762198,2,1
0.5816805789297552,4,0
0.4712280232836208,3,0
0.04840744121036744,4,1
1.5467615579208849,2,1
0.8838598282888566,4,1
0.3502842819808416,3,0
1.6730723130403191,1,0
0.1455367705150612,2,0
0.8093412470547445,1,0
0.699183389370861,2,1
0.41445791189149817,1,1
0.3656992787808966,2,0
2.3663546007271496,1,0
0.6025500156947872,2,0
0.9664081931864521,1,0
1.5192338175610764,3,1
0.5611276209687199,3,1
2.4282663979454733,3,1
0.398241967455506,4,0
0.12734604691322926,1,1
0.5939406440936668,3,0
0.5228412932185778,3,1
1.2781745104177822,1,1
0.7752865967052658,4,1
0.7869016685298458,3,0
1.1145510431798367,3,0
0.15694963218301994,1,0
5.004171083056532,4,0
0.5076166562204221,2,1
0.486915684869903,4,1
3.619085737663532,3,1
0.11824661783399693,1,0
2.8342720251281097,2,1
0.08008451257983329,3,0
0.23236452547992448,4,1
0.15275820896037295,4,1
3.3862592736085704,4,1
0.5788167428654445,4,1
0.5488984724992496,2,0
15.041124355587247,2,1
1.039529592080931,3,0
0.8381802041142139,3,0
4.667955087908009,1,0
2.6349634110816353,2,1
0.8732413712859244,2,0
3.085016494970919,2,1
4.1571388735144374,1,0
0.699283099412622,4,0
0.48319899858979,4,0
0.41562122747701546,4,1
0.4916449812806145,2,0
0.2047919266316922,1,0
2.6592198878828412,1,0
5.862435100483879,4,0
1.1839451536201417,3,0
0.23050097858953955,3,1
1.0484162885226112,3,0
0.929756953912585,2,0
0.29368007301177057,4,1
0.08037872521851841,1,0
1.3354451019400149,3,0
1.2541941045164928,3,0
0.6467420346365726,3,1
7.579397513420856,4,0
0.639016025624729,3,0
0.37667114396989554,3,1
2.450800259458199,2,1
2.306907263132546,3,0
3.5836076679446913,1,0
4.969167750566389,2,1
0.4708932920592812,4,1
1.5421972617036361,2,0
2.479421429936183,2,1
0.24108275971100102,4,1
0.36874312750145855,3,0
0.4820058072903832,4,1
1.1503516613569842,4,1
2.0747543217395803,3,0
3.1370369562511646,2,1
0.7096146486998811,1,0
0.9975575755270916,2,1
2.911306807821373,1,0
2.633727523923283,4,1
0.5864747974252182,1,0
0.008863829073577634,2,0
3.9763429653224502,4,1
0.010509170350716524,1,1
0.05469051751312404,4,1
0.23040911583978918,4,1
0.24073124843045246,4,0
0.02554885908835791,3,0
0.14756480886060186,3,1
0.2810149282447294,1,0
3.1036977973197075,2,0
1.5291659535104207,1,0
4.245221297867824,3,1
0.18187702591313748,4,1
9.641119128148636,1,1
1.0415282158341066,3,0
0.33664450608858476,1,0
8.869433688112835,3,0
0.22833721068032942,1,0
1.3163152954162172,1,0
0.2764710635595258,4,1
0.014959086222516849,4,0
2.336928526588503,2,1
0.5772202048554231,4,1
3.9167213151380285,4,1
1.2561415611616356,3,1
0.06966177268966312,4,0
2.7018226785303776,2,0
3.869556130155444,2,0
1.295666037544514,4,1
0.5260441220449752,1,0
0.5984888873542349,2,1
0.8002919438219069,3,0
2.098948622261264,1,1
2.035584167745026,2,1
0.8671511239426133,2,1
0.9091781365200569,2,1
3.340827841253983,1,0
0.5535515330346175,4,0
1.9922251874536467,3,0
1.6542599756654863,3,0
0.3369357826548536,3,0
1.057295576740459,2,1
1.0378651600396993,4,1
0.5203227567333524,4,1
2.551758963330953,1,0
2.0615133158049193,3,1
0.03657245106868601,2,1
0.29471364499766284,4,1
1.5159437743991577,3,1
0.778660284957422,4,1
1.6879134426906706,4,0
1.3045814539260925,1,1
0.7736149845117279,1,0
12.36126727986253,3,1
0.4440569049592924,1,0
0.9595509094344434,1,0
0.24451177393032708,3,0
3.696196304235957,3,0
4.26471397025785,2,1
1.1271801268190196,2,0
0.2088348380793681,3,0
2.6709416192678392,2,0
8.141298285542273,1,0
0.16320110264296694,2,0
0.19104331133722896,2,0
0.5461326827815205,2,0
2.8122783597460908,3,0
1.0126144717704288,3,0
3.5705875319477487,1,1
0.42213427442874596,2,1
0.6791223273257629,4,1
2.043281694394381,2,1
0.02109943641786516,2,0
0.24543844889263977,2,1
0.5970495659850739,2,1
0.9774430536671896,2,0
4.940238275824884,2,1
0.9278147396658531,2,0
0.6729238218861089,2,1
1.1986797388162407,2,1
0.4716896746525545,4,1
2.9783986420098163,1,1
1.5795404250310519,4,1
6.091628531723002,1,0
1.7230045962403107,2,1
0.7262044550752689,3,0
0.05880940710006999,4,1
6.3621880316012,3,1
2.146117963129879,2,1
2.706538752007659,3,0
2.203882416561175,2,1
1.5576053277385493,2,0
1.5936831233127502,2,1
2.0805778280982157,4,1
0.46114885210864487,3,0
1.4932765295759232,1,0
6.39206185116258,1,0
0.869331479696176,3,0
0.49969964510465203,2,0
1.225424340360095,2,1
0.6945854503412263,1,0
0.9400894281725103,4,0
0.4648025084297225,1,0
0.36872185897517507,2,0
2.604764775629249,2,0
0.11997764263767086,3,0
1.3862680361968693,3,0
4.493407356469477,3,1
1.9503709548012704,3,1
0.6711546710386496,1,1
0.5796060363514,1,0
1.484822993442585,3,1
1.4372057397461002,4,0
0.5412201306081577,1,1
4.084952045778753,3,1
0.9923444187592556,4,1
2.156443062640884,1,0
0.2868839448295746,3,0
0.4040455183186753,4,0
0.4696962101643487,4,1
2.52498622786252,1,0
0.05331211719733164,4,1
1.5483261806829562,4,1
0.9344511881244921,3,0
1.2935255128005252,2,0
0.5281005851898024,3,1
1.5722024003949864,1,0
1.3088071960561842,3,1
3.9194800117862583,3,1
0.8003848237128808,1,0
0.4266968315536779,4,1
2.6849309469018623,4,1
1.0972937470911082,2,0
0.8558292328610273,2,0
3.575771625281974,1,0
0.7148000901139095,2,1
0.08696526994726561,3,1
1.0537104602529024,4,1
0.47973165389427197,1,1
0.48388515261770904,3,1
0.3048533013017063,4,1
0.11343226996253786,3,0
0.8334889166266046,4,1
0.7808758053217446,4,0
0.18742824017356052,1,1
0.27787624018507984,3,0
13.386340095952276,1,1
0.508451742398216,2,0
0.47181927045723326,1,0
1.9367726553328135,1,0
0.6348608199967509,3,0
3.0268516038735935,2,0
6.480790292439602,3,0
4.146958262988123,4,1
0.6927657759594419,2,1
0.10286321615725957,4,1
0.6742509609819458,4,1
1.2276246893206744,4,1
0.22561160136560177,4,0
0.9571387225731542,4,0
1.4487629016278925,2,0
2.099879919725416,4,0
3.265456040830582,3,0
0.2384252721601865,2,1
0.626810975192037,1,0
1.6079809506422882,3,0
1.4892971024682378,3,0
0.014094959768187199,1,0
1.191708575565421,4,1
0.127558550366077,1,0
